metric,value,simulation_year,scenario_label
share_over_67,0.23866866756951308,2048,G1L1W2
share_20_66,0.5824213364566939,2048,G1L1W2
share_under_20,0.17890999597379306,2048,G1L1W2
total_over_67,19562.0,2048,G1L1W2
total_20_66,47737.0,2048,G1L1W2
total_under_20,14664.0,2048,G1L1W2
youth_quota,0.30718310744286403,2048,G1L1W2
old_quota,0.4097869577057628,2048,G1L1W2
total_pop,81963.0,2048,G1L1W2
share_over_67,0.22768657585283503,2048,G1L1W3
share_20_66,0.590348119687973,2048,G1L1W3
share_under_20,0.18196530445919198,2048,G1L1W3
total_over_67,19556.0,2048,G1L1W3
total_20_66,50705.0,2048,G1L1W3
total_under_20,15629.0,2048,G1L1W3
youth_quota,0.3082339019820531,2048,G1L1W3
old_quota,0.3856818854156395,2048,G1L1W3
total_pop,85890.0,2048,G1L1W3
share_over_67,0.2588671860107512,2048,G1L2W1
share_20_66,0.5701686385644753,2048,G1L2W1
share_under_20,0.17096417542477346,2048,G1L2W1
total_over_67,20370.0,2048,G1L2W1
total_20_66,44866.0,2048,G1L2W1
total_under_20,13453.0,2048,G1L2W1
youth_quota,0.29984843756965185,2048,G1L2W1
old_quota,0.4540186332634958,2048,G1L2W1
total_pop,78689.0,2048,G1L2W1
share_over_67,0.24583202644340965,2048,G1L2W2
share_20_66,0.5771467174946316,2048,G1L2W2
share_under_20,0.17702125606195865,2048,G1L2W2
total_over_67,20378.0,2048,G1L2W2
total_20_66,47842.0,2048,G1L2W2
total_under_20,14674.0,2048,G1L2W2
youth_quota,0.3067179465741399,2048,G1L2W2
old_quota,0.42594373144935416,2048,G1L2W2
total_pop,82894.0,2048,G1L2W2
share_over_67,0.2345962010297997,2048,G1L2W3
share_20_66,0.5852810063008996,2048,G1L2W3
share_under_20,0.18012279266930067,2048,G1L2W3
total_over_67,20366.0,2048,G1L2W3
total_20_66,50810.0,2048,G1L2W3
total_under_20,15637.0,2048,G1L2W3
youth_quota,0.3077543790592403,2048,G1L2W3
old_quota,0.40082660893524896,2048,G1L2W3
total_pop,86813.0,2048,G1L2W3
share_over_67,0.2660007538635507,2048,G1L3W1
share_20_66,0.5649076517150395,2048,G1L3W1
share_under_20,0.16909159442140972,2048,G1L3W1
total_over_67,21171.0,2048,G1L3W1
total_20_66,44961.0,2048,G1L3W1
total_under_20,13458.0,2048,G1L3W1
youth_quota,0.29932608260492427,2048,G1L3W1
old_quota,0.47087475812370727,2048,G1L3W1
total_pop,79590.0,2048,G1L3W1
share_over_67,0.25270908917319074,2048,G1L3W2
share_20_66,0.57203551651709,2048,G1L3W2
share_under_20,0.17525539430971931,2048,G1L3W2
total_over_67,21175.0,2048,G1L3W2
total_20_66,47932.0,2048,G1L3W2
total_under_20,14685.0,2048,G1L3W2
youth_quota,0.306371526328966,2048,G1L3W2
old_quota,0.44177167654176747,2048,G1L3W2
total_pop,83792.0,2048,G1L3W2
share_over_67,0.24127042031942908,2048,G1L3W3
share_20_66,0.5803759732783091,2048,G1L3W3
share_under_20,0.17835360640226178,2048,G1L3W3
total_over_67,21164.0,2048,G1L3W3
total_20_66,50910.0,2048,G1L3W3
total_under_20,15645.0,2048,G1L3W3
youth_quota,0.30730701237477903,2048,G1L3W3
old_quota,0.41571400510705164,2048,G1L3W3
total_pop,87719.0,2048,G1L3W3
share_over_67,0.24778570432975583,2048,G2L1W1
share_20_66,0.5694572916534675,2048,G2L1W1
share_under_20,0.1827570040167767,2048,G2L1W1
total_over_67,19555.0,2048,G2L1W1
total_20_66,44941.0,2048,G2L1W1
total_under_20,14423.0,2048,G2L1W1
youth_quota,0.32093188847600185,2048,G2L1W1
old_quota,0.4351260541598985,2048,G2L1W1
total_pop,78919.0,2048,G2L1W1
share_over_67,0.2351343229761404,2048,G2L1W2
share_20_66,0.5759721137087566,2048,G2L1W2
share_under_20,0.18889356331510307,2048,G2L1W2
total_over_67,19562.0,2048,G2L1W2
total_20_66,47918.0,2048,G2L1W2
total_under_20,15715.0,2048,G2L1W2
youth_quota,0.32795609165657996,2048,G2L1W2
old_quota,0.4082390750866063,2048,G2L1W2
total_pop,83195.0,2048,G2L1W2
share_over_67,0.22433809021245354,2048,G2L1W3
share_20_66,0.5837769008397192,2048,G2L1W3
share_under_20,0.19188500894782728,2048,G2L1W3
total_over_67,19556.0,2048,G2L1W3
total_20_66,50889.0,2048,G2L1W3
total_under_20,16727.0,2048,G2L1W3
youth_quota,0.3286957888738234,2048,G2L1W3
old_quota,0.3842873705515927,2048,G2L1W3
total_pop,87172.0,2048,G2L1W3
share_over_67,0.25511929363141084,2048,G2L2W1
share_20_66,0.5641179785835055,2048,G2L2W1
share_under_20,0.1807627277850836,2048,G2L2W1
total_over_67,20370.0,2048,G2L2W1
total_20_66,45042.0,2048,G2L2W1
total_under_20,14433.0,2048,G2L2W1
youth_quota,0.3204342613560677,2048,G2L2W1
old_quota,0.4522445717330491,2048,G2L2W1
total_pop,79845.0,2048,G2L2W1
share_over_67,0.24221749414603416,2048,G2L2W2
share_20_66,0.5707884133078176,2048,G2L2W2
share_under_20,0.18699409254614827,2048,G2L2W2
total_over_67,20378.0,2048,G2L2W2
total_20_66,48021.0,2048,G2L2W2
total_under_20,15732.0,2048,G2L2W2
youth_quota,0.32760667208096456,2048,G2L2W2
old_quota,0.4243560109118927,2048,G2L2W2
total_pop,84131.0,2048,G2L2W2
share_over_67,0.23115600703705805,2048,G2L2W3
share_20_66,0.5787980250837069,2048,G2L2W3
share_under_20,0.190045967879235,2048,G2L2W3
total_over_67,20366.0,2048,G2L2W3
total_20_66,50995.0,2048,G2L2W3
total_under_20,16744.0,2048,G2L2W3
youth_quota,0.3283459162663006,2048,G2L2W3
old_quota,0.3993724874987744,2048,G2L2W3
total_pop,88105.0,2048,G2L2W3
share_over_67,0.26217307311274024,2048,G2L3W1
share_20_66,0.5589459084604715,2048,G2L3W1
share_under_20,0.1788810184267882,2048,G2L3W1
total_over_67,21171.0,2048,G2L3W1
total_20_66,45136.0,2048,G2L3W1
total_under_20,14445.0,2048,G2L3W1
youth_quota,0.3200327897908543,2048,G2L3W1
old_quota,0.4690490960652251,2048,G2L3W1
total_pop,80752.0,2048,G2L3W1
share_over_67,0.2490356117984664,2048,G2L3W2
share_20_66,0.5658253751705321,2048,G2L3W2
share_under_20,0.18513901303100155,2048,G2L3W2
total_over_67,21175.0,2048,G2L3W2
total_20_66,48111.0,2048,G2L3W2
total_under_20,15742.0,2048,G2L3W2
youth_quota,0.3272016794496061,2048,G2L3W2
old_quota,0.4401280372471992,2048,G2L3W2
total_pop,85028.0,2048,G2L3W2
share_over_67,0.2377630233786076,2048,G2L3W3
share_20_66,0.5740060440609799,2048,G2L3W3
share_under_20,0.1882309325604125,2048,G2L3W3
total_over_67,21164.0,2048,G2L3W3
total_20_66,51094.0,2048,G2L3W3
total_under_20,16755.0,2048,G2L3W3
youth_quota,0.32792500097858845,2048,G2L3W3
old_quota,0.4142169334951266,2048,G2L3W3
total_pop,89013.0,2048,G2L3W3
share_over_67,0.24444055550694382,2048,G3L1W1
share_20_66,0.5633820422755285,2048,G3L1W1
share_under_20,0.19217740221752772,2048,G3L1W1
total_over_67,19555.0,2048,G3L1W1
total_20_66,45070.0,2048,G3L1W1
total_under_20,15374.0,2048,G3L1W1
youth_quota,0.3411138229420901,2048,G3L1W1
old_quota,0.43388063013090744,2048,G3L1W1
total_pop,79999.0,2048,G3L1W1
share_over_67,0.23192563962724966,2048,G3L1W2
share_20_66,0.5696535698195528,2048,G3L1W2
share_under_20,0.19842079055319756,2048,G3L1W2
total_over_67,19562.0,2048,G3L1W2
total_20_66,48048.0,2048,G3L1W2
total_under_20,16736.0,2048,G3L1W2
youth_quota,0.3483183483183483,2048,G3L1W2
old_quota,0.4071345321345321,2048,G3L1W2
total_pop,84346.0,2048,G3L1W2
share_over_67,0.2212817959627048,2048,G3L1W3
share_20_66,0.5773286865212275,2048,G3L1W3
share_under_20,0.2013895175160677,2048,G3L1W3
total_over_67,19556.0,2048,G3L1W3
total_20_66,51022.0,2048,G3L1W3
total_under_20,17798.0,2048,G3L1W3
youth_quota,0.348829916506605,2048,G3L1W3
old_quota,0.38328564148798555,2048,G3L1W3
total_pop,88376.0,2048,G3L1W3
share_over_67,0.2516958890907069,2048,G3L2W1
share_20_66,0.5581421210660933,2048,G3L2W1
share_under_20,0.19016198984319976,2048,G3L2W1
total_over_67,20370.0,2048,G3L2W1
total_20_66,45171.0,2048,G3L2W1
total_under_20,15390.0,2048,G3L2W1
youth_quota,0.3407053197848177,2048,G3L2W1
old_quota,0.45095304509530454,2048,G3L2W1
total_pop,80931.0,2048,G3L2W1
share_over_67,0.23894562808531594,2048,G3L2W2
share_20_66,0.564626009873011,2048,G3L2W2
share_under_20,0.19642836204167302,2048,G3L2W2
total_over_67,20378.0,2048,G3L2W2
total_20_66,48153.0,2048,G3L2W2
total_under_20,16752.0,2048,G3L2W2
youth_quota,0.3478910971279048,2048,G3L2W2
old_quota,0.42319273980852695,2048,G3L2W2
total_pop,85283.0,2048,G3L2W2
share_over_67,0.22803462059544738,2048,G3L2W3
share_20_66,0.5724938697360907,2048,G3L2W3
share_under_20,0.1994715096684619,2048,G3L2W3
total_over_67,20366.0,2048,G3L2W3
total_20_66,51130.0,2048,G3L2W3
total_under_20,17815.0,2048,G3L2W3
youth_quota,0.3484255818501858,2048,G3L2W3
old_quota,0.39831801290827307,2048,G3L2W3
total_pop,89311.0,2048,G3L2W3
share_over_67,0.2587256195923156,2048,G3L3W1
share_20_66,0.5531602874321748,2048,G3L3W1
share_under_20,0.1881140929755096,2048,G3L3W1
total_over_67,21171.0,2048,G3L3W1
total_20_66,45264.0,2048,G3L3W1
total_under_20,15393.0,2048,G3L3W1
youth_quota,0.3400715800636267,2048,G3L3W1
old_quota,0.46772269353128315,2048,G3L3W1
total_pop,81828.0,2048,G3L3W1
share_over_67,0.24570666047806916,2048,G3L3W2
share_20_66,0.5597818519378046,2048,G3L3W2
share_under_20,0.19451148758412626,2048,G3L3W2
total_over_67,21175.0,2048,G3L3W2
total_20_66,48242.0,2048,G3L3W2
total_under_20,16763.0,2048,G3L3W2
youth_quota,0.3474773019360723,2048,G3L3W2
old_quota,0.4389328800630156,2048,G3L3W2
total_pop,86180.0,2048,G3L3W2
share_over_67,0.23458733290474185,2048,G3L3W3
share_20_66,0.5678467711543151,2048,G3L3W3
share_under_20,0.19756589594094304,2048,G3L3W3
total_over_67,21164.0,2048,G3L3W3
total_20_66,51230.0,2048,G3L3W3
total_under_20,17824.0,2048,G3L3W3
youth_quota,0.34792113995705637,2048,G3L3W3
old_quota,0.4131173140737849,2048,G3L3W3
total_pop,90218.0,2048,G3L3W3
share_over_67,0.2519705388293061,2049,G1L1W1
share_20_66,0.5751905930998837,2049,G1L1W1
share_under_20,0.17283886807081017,2049,G1L1W1
total_over_67,19500.0,2049,G1L1W1
total_20_66,44514.0,2049,G1L1W1
total_under_20,13376.0,2049,G1L1W1
youth_quota,0.3004897335669677,2049,G1L1W1
old_quota,0.4380644291683515,2049,G1L1W1
total_pop,77390.0,2049,G1L1W1
share_over_67,0.23875868480281828,2049,G1L1W2
share_20_66,0.5822609844407476,2049,G1L1W2
share_under_20,0.1789803307564341,2049,G1L1W2
total_over_67,19519.0,2049,G1L1W2
total_20_66,47601.0,2049,G1L1W2
total_under_20,14632.0,2049,G1L1W2
youth_quota,0.3073885002415916,2049,G1L1W2
old_quota,0.4100544106216256,2049,G1L1W2
total_pop,81752.0,2049,G1L1W2
share_over_67,0.2275322798676176,2049,G1L1W3
share_20_66,0.5905933902018365,2049,G1L1W3
share_under_20,0.18187432993054584,2049,G1L1W3
total_over_67,19525.0,2049,G1L1W3
total_20_66,50680.0,2049,G1L1W3
total_under_20,15607.0,2049,G1L1W3
youth_quota,0.3079518547750592,2049,G1L1W3
old_quota,0.38526045777427,2049,G1L1W3
total_pop,85812.0,2049,G1L1W3
share_over_67,0.25979097278052143,2049,G1L2W1
share_20_66,0.569350331151181,2049,G1L2W1
share_under_20,0.17085869606829754,2049,G1L2W1
total_over_67,20358.0,2049,G1L2W1
total_20_66,44616.0,2049,G1L2W1
total_under_20,13389.0,2049,G1L2W1
youth_quota,0.30009413663259815,2049,G1L2W1
old_quota,0.4562937062937063,2049,G1L2W1
total_pop,78363.0,2049,G1L2W1
share_over_67,0.24628570737781216,2049,G1L2W2
share_20_66,0.5766975737720772,2049,G1L2W2
share_under_20,0.1770167188501106,2049,G1L2W2
total_over_67,20373.0,2049,G1L2W2
total_20_66,47705.0,2049,G1L2W2
total_under_20,14643.0,2049,G1L2W2
youth_quota,0.3069489571323761,2049,G1L2W2
old_quota,0.4270621528141704,2049,G1L2W2
total_pop,82721.0,2049,G1L2W2
share_over_67,0.234781706937675,2049,G1L2W3
share_20_66,0.5852258978879326,2049,G1L2W3
share_under_20,0.17999239517439247,2049,G1L2W3
total_over_67,20376.0,2049,G1L2W3
total_20_66,50790.0,2049,G1L2W3
total_under_20,15621.0,2049,G1L2W3
youth_quota,0.30756054341405786,2049,G1L2W3
old_quota,0.40118133490844654,2049,G1L2W3
total_pop,86787.0,2049,G1L2W3
share_over_67,0.26729539924098195,2049,G1L3W1
share_20_66,0.563766343474588,2049,G1L3W1
share_under_20,0.16893825728443004,2049,G1L3W1
total_over_67,21200.0,2049,G1L3W1
total_20_66,44714.0,2049,G1L3W1
total_under_20,13399.0,2049,G1L3W1
youth_quota,0.29966006172563403,2049,G1L3W1
old_quota,0.4741244352999061,2049,G1L3W1
total_pop,79313.0,2049,G1L3W1
share_over_67,0.25351085826291697,2049,G1L3W2
share_20_66,0.571346615831431,2049,G1L3W2
share_under_20,0.17514252590565205,2049,G1L3W2
total_over_67,21211.0,2049,G1L3W2
total_20_66,47804.0,2049,G1L3W2
total_under_20,14654.0,2049,G1L3W2
youth_quota,0.30654338549075394,2049,G1L3W2
old_quota,0.44370763952807296,2049,G1L3W2
total_pop,83669.0,2049,G1L3W2
share_over_67,0.24172755354435718,2049,G1L3W3
share_20_66,0.5800572203668031,2049,G1L3W3
share_under_20,0.17821522608883975,2049,G1L3W3
total_over_67,21207.0,2049,G1L3W3
total_20_66,50889.0,2049,G1L3W3
total_under_20,15635.0,2049,G1L3W3
youth_quota,0.30723732044253177,2049,G1L3W3
old_quota,0.4167305311560455,2049,G1L3W3
total_pop,87731.0,2049,G1L3W3
share_over_67,0.24807897816904992,2049,G2L1W1
share_20_66,0.5691567859142028,2049,G2L1W1
share_under_20,0.18276423591674723,2049,G2L1W1
total_over_67,19500.0,2049,G2L1W1
total_20_66,44738.0,2049,G2L1W1
total_under_20,14366.0,2049,G2L1W1
youth_quota,0.32111404175421343,2049,G2L1W1
old_quota,0.4358710715722652,2049,G2L1W1
total_pop,78604.0,2049,G2L1W1
share_over_67,0.2350553949903661,2049,G2L1W2
share_20_66,0.5759633911368015,2049,G2L1W2
share_under_20,0.18898121387283237,2049,G2L1W2
total_over_67,19519.0,2049,G2L1W2
total_20_66,47828.0,2049,G2L1W2
total_under_20,15693.0,2049,G2L1W2
youth_quota,0.3281132391067994,2049,G2L1W2
old_quota,0.40810822112570044,2049,G2L1W2
total_pop,83040.0,2049,G2L1W2
share_over_67,0.22401844925308062,2049,G2L1W3
share_20_66,0.5841230868078662,2049,G2L1W3
share_under_20,0.1918584639390532,2049,G2L1W3
total_over_67,19525.0,2049,G2L1W3
total_20_66,50911.0,2049,G2L1W3
total_under_20,16722.0,2049,G2L1W3
youth_quota,0.32845554006010486,2049,G2L1W3
old_quota,0.3835124039991358,2049,G2L1W3
total_pop,87158.0,2049,G2L1W3
share_over_67,0.25584376413813903,2049,G2L2W1
share_20_66,0.5634394007942493,2049,G2L2W1
share_under_20,0.18071683506761171,2049,G2L2W1
total_over_67,20358.0,2049,G2L2W1
total_20_66,44834.0,2049,G2L2W1
total_under_20,14380.0,2049,G2L2W1
youth_quota,0.32073872507472007,2049,G2L2W1
old_quota,0.45407503234152646,2049,G2L2W1
total_pop,79572.0,2049,G2L2W1
share_over_67,0.24250973110023927,2049,G2L2W2
share_20_66,0.5704864954945303,2049,G2L2W2
share_under_20,0.1870037734052304,2049,G2L2W2
total_over_67,20373.0,2049,G2L2W2
total_20_66,47926.0,2049,G2L2W2
total_under_20,15710.0,2049,G2L2W2
youth_quota,0.32779702040645997,2049,G2L2W2
old_quota,0.42509285147936404,2049,G2L2W2
total_pop,84009.0,2049,G2L2W2
share_over_67,0.23119078686106542,2049,G2L2W3
share_20_66,0.5788960118000794,2049,G2L2W3
share_under_20,0.18991320133885517,2049,G2L2W3
total_over_67,20376.0,2049,G2L2W3
total_20_66,51021.0,2049,G2L2W3
total_under_20,16738.0,2049,G2L2W3
youth_quota,0.3280609944924639,2049,G2L2W3
old_quota,0.39936496736637855,2049,G2L2W3
total_pop,88135.0,2049,G2L2W3
share_over_67,0.2632820843992946,2049,G2L3W1
share_20_66,0.5580089913315616,2049,G2L3W1
share_under_20,0.17870892426914384,2049,G2L3W1
total_over_67,21200.0,2049,G2L3W1
total_20_66,44932.0,2049,G2L3W1
total_under_20,14390.0,2049,G2L3W1
youth_quota,0.3202617288346835,2049,G2L3W1
old_quota,0.47182408973560047,2049,G2L3W1
total_pop,80522.0,2049,G2L3W1
share_over_67,0.24965866290018832,2049,G2L3W2
share_20_66,0.5652895480225989,2049,G2L3W2
share_under_20,0.1850517890772128,2049,G2L3W2
total_over_67,21211.0,2049,G2L3W2
total_20_66,48027.0,2049,G2L3W2
total_under_20,15722.0,2049,G2L3W2
youth_quota,0.32735752805713453,2049,G2L3W2
old_quota,0.4416474066670831,2049,G2L3W2
total_pop,84960.0,2049,G2L3W2
share_over_67,0.2380749239422073,2049,G2L3W3
share_20_66,0.5738967410218125,2049,G2L3W3
share_under_20,0.1880283350359801,2049,G2L3W3
total_over_67,21207.0,2049,G2L3W3
total_20_66,51121.0,2049,G2L3W3
total_under_20,16749.0,2049,G2L3W3
youth_quota,0.3276344359460887,2049,G2L3W3
old_quota,0.4148393028305393,2049,G2L3W3
total_pop,89077.0,2049,G2L3W3
share_over_67,0.24455090421129197,2049,G3L1W1
share_20_66,0.5630941332865134,2049,G3L1W1
share_under_20,0.1923549625021947,2049,G3L1W1
total_over_67,19500.0,2049,G3L1W1
total_20_66,44900.0,2049,G3L1W1
total_under_20,15338.0,2049,G3L1W1
youth_quota,0.34160356347438753,2049,G3L1W1
old_quota,0.4342984409799554,2049,G3L1W1
total_pop,79738.0,2049,G3L1W1
share_over_67,0.23167127580026825,2049,G3L1W2
share_20_66,0.5696770441408614,2049,G3L1W2
share_under_20,0.1986516800588703,2049,G3L1W2
total_over_67,19519.0,2049,G3L1W2
total_20_66,47997.0,2049,G3L1W2
total_under_20,16737.0,2049,G3L1W2
youth_quota,0.3487092943308957,2049,G3L1W2
old_quota,0.40667125028647627,2049,G3L1W2
total_pop,84253.0,2049,G3L1W2
share_over_67,0.22081358922452304,2049,G3L1W3
share_20_66,0.5777342998993474,2049,G3L1W3
share_under_20,0.20145211087612952,2049,G3L1W3
total_over_67,19525.0,2049,G3L1W3
total_20_66,51085.0,2049,G3L1W3
total_under_20,17813.0,2049,G3L1W3
youth_quota,0.3486933542135656,2049,G3L1W3
old_quota,0.38220612704316337,2049,G3L1W3
total_pop,88423.0,2049,G3L1W3
share_over_67,0.2522426525251524,2049,G3L2W1
share_20_66,0.5575531545819498,2049,G3L2W1
share_under_20,0.19020419289289786,2049,G3L2W1
total_over_67,20358.0,2049,G3L2W1
total_20_66,44999.0,2049,G3L2W1
total_under_20,15351.0,2049,G3L2W1
youth_quota,0.34114091424253873,2049,G3L2W1
old_quota,0.45241005355674563,2049,G3L2W1
total_pop,80708.0,2049,G3L2W1
share_over_67,0.23905798972096406,2049,G3L2W2
share_20_66,0.5643847832719251,2049,G3L2W2
share_under_20,0.19655722700711084,2049,G3L2W2
total_over_67,20373.0,2049,G3L2W2
total_20_66,48098.0,2049,G3L2W2
total_under_20,16751.0,2049,G3L2W2
youth_quota,0.34826811925651796,2049,G3L2W2
old_quota,0.4235727057258098,2049,G3L2W2
total_pop,85222.0,2049,G3L2W2
share_over_67,0.22792711164804189,2049,G3L2W3
share_20_66,0.5726366656599214,2049,G3L2W3
share_under_20,0.19943622269203665,2049,G3L2W3
total_over_67,20376.0,2049,G3L2W3
total_20_66,51192.0,2049,G3L2W3
total_under_20,17829.0,2049,G3L2W3
youth_quota,0.34827707454289736,2049,G3L2W3
old_quota,0.39803094233473985,2049,G3L2W3
total_pop,89397.0,2049,G3L2W3
share_over_67,0.2596321062042276,2049,G3L3W1
share_20_66,0.5522938251647195,2049,G3L3W1
share_under_20,0.18807406863105297,2049,G3L3W1
total_over_67,21200.0,2049,G3L3W1
total_20_66,45097.0,2049,G3L3W1
total_under_20,15357.0,2049,G3L3W1
youth_quota,0.3405326296649444,2049,G3L3W1
old_quota,0.47009778920992523,2049,G3L3W1
total_pop,81654.0,2049,G3L3W1
share_over_67,0.2461415276069348,2049,G3L3W2
share_20_66,0.5593218372130805,2049,G3L3W2
share_under_20,0.19453663517998468,2049,G3L3W2
total_over_67,21211.0,2049,G3L3W2
total_20_66,48199.0,2049,G3L3W2
total_under_20,16764.0,2049,G3L3W2
youth_quota,0.34780804581007907,2049,G3L3W2
old_quota,0.4400713707753273,2049,G3L3W2
total_pop,86174.0,2049,G3L3W2
share_over_67,0.2347543088656918,2049,G3L3W3
share_20_66,0.5677850714546642,2049,G3L3W3
share_under_20,0.197460619679644,2049,G3L3W3
total_over_67,21207.0,2049,G3L3W3
total_20_66,51292.0,2049,G3L3W3
total_under_20,17838.0,2049,G3L3W3
youth_quota,0.3477735319348047,2049,G3L3W3
old_quota,0.4134562894798409,2049,G3L3W3
total_pop,90337.0,2049,G3L3W3
share_over_67,0.2522041733213873,2050,G1L1W1
share_20_66,0.5748120447197227,2050,G1L1W1
share_under_20,0.17298378195889005,2050,G1L1W1
total_over_67,19423.0,2050,G1L1W1
total_20_66,44268.0,2050,G1L1W1
total_under_20,13322.0,2050,G1L1W1
youth_quota,0.30093973073100205,2050,G1L1W1
old_quota,0.43875937471762894,2050,G1L1W1
total_pop,77013.0,2050,G1L1W1
share_over_67,0.23866061572427327,2050,G1L1W2
share_20_66,0.5822151355329327,2050,G1L1W2
share_under_20,0.17912424874279406,2050,G1L1W2
total_over_67,19458.0,2050,G1L1W2
total_20_66,47468.0,2050,G1L1W2
total_under_20,14604.0,2050,G1L1W2
youth_quota,0.307659897193899,2050,G1L1W2
old_quota,0.40991826072301335,2050,G1L1W2
total_pop,81530.0,2050,G1L1W2
share_over_67,0.22715502157937711,2050,G1L1W3
share_20_66,0.5909366616120378,2050,G1L1W3
share_under_20,0.1819083168085851,2050,G1L1W3
total_over_67,19474.0,2050,G1L1W3
total_20_66,50661.0,2050,G1L1W3
total_under_20,15595.0,2050,G1L1W3
youth_quota,0.3078304810406427,2050,G1L1W3
old_quota,0.384398255068001,2050,G1L1W3
total_pop,85730.0,2050,G1L1W3
share_over_67,0.26044443305310644,2050,G1L2W1
share_20_66,0.5686897683001846,2050,G1L2W1
share_under_20,0.17086579864670903,2050,G1L2W1
total_over_67,20323.0,2050,G1L2W1
total_20_66,44376.0,2050,G1L2W1
total_under_20,13333.0,2050,G1L2W1
youth_quota,0.3004552010095547,2050,G1L2W1
old_quota,0.4579727780782405,2050,G1L2W1
total_pop,78032.0,2050,G1L2W1
share_over_67,0.24655675747701478,2050,G1L2W2
share_20_66,0.576320666723196,2050,G1L2W2
share_under_20,0.17712257579978924,2050,G1L2W2
total_over_67,20354.0,2050,G1L2W2
total_20_66,47577.0,2050,G1L2W2
total_under_20,14622.0,2050,G1L2W2
youth_quota,0.30733337537045213,2050,G1L2W2
old_quota,0.4278117577821216,2050,G1L2W2
total_pop,82553.0,2050,G1L2W2
share_over_67,0.23478762031006858,2050,G1L2W3
share_20_66,0.5852573338712466,2050,G1L2W3
share_under_20,0.1799550458186848,2050,G1L2W3
total_over_67,20369.0,2050,G1L2W3
total_20_66,50774.0,2050,G1L2W3
total_under_20,15612.0,2050,G1L2W3
youth_quota,0.3074802064048529,2050,G1L2W3
old_quota,0.40116989010123294,2050,G1L2W3
total_pop,86755.0,2050,G1L2W3
share_over_67,0.26826614025763673,2050,G1L3W1
share_20_66,0.5628274238858098,2050,G1L3W1
share_under_20,0.16890643585655354,2050,G1L3W1
total_over_67,21200.0,2050,G1L3W1
total_20_66,44478.0,2050,G1L3W1
total_under_20,13348.0,2050,G1L3W1
youth_quota,0.30010342191645306,2050,G1L3W1
old_quota,0.4766401366967939,2050,G1L3W1
total_pop,79026.0,2050,G1L3W1
share_over_67,0.2541232794733692,2050,G1L3W2
share_20_66,0.5707480550568522,2050,G1L3W2
share_under_20,0.17512866546977857,2050,G1L3W2
total_over_67,21232.0,2050,G1L3W2
total_20_66,47686.0,2050,G1L3W2
total_under_20,14632.0,2050,G1L3W2
