scenario_label,simulation_year,metric,aggregate,raw_value,n_simulations,simulation_ids,value
G3L1W2,2046,total_over_67,mean,8568.666666666666,3,"[np.int64(1), np.int64(2), np.int64(3)]",17830.752683333332
G3L1W2,2046,total_pop,mean,38855.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",80855.72815833334
G3L1W2,2046,total_under_20,mean,7240.333333333333,3,"[np.int64(1), np.int64(2), np.int64(3)]",15066.590641666668
G3L1W2,2046,youth_quota,mean,0.32089555111960955,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32089555111960955
G3L1W2,2047,old_quota,mean,0.38053234843612893,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.38053234843612893
G3L1W2,2047,share_20_66,mean,0.5803548669433433,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5803548669433433
G3L1W2,2047,share_over_67,mean,0.22083915591055195,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22083915591055195
G3L1W2,2047,share_under_20,mean,0.1862720349533611,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.1862720349533611
G3L1W2,2047,total_20_66,mean,22492.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",46804.165100000006
G3L1W2,2047,total_over_67,mean,8558.333333333334,3,"[np.int64(1), np.int64(2), np.int64(3)]",17809.24979166667
G3L1W2,2047,total_pop,mean,38755.333333333336,3,"[np.int64(1), np.int64(2), np.int64(3)]",80646.94201666668
G3L1W2,2047,total_under_20,mean,7219.333333333333,3,"[np.int64(1), np.int64(2), np.int64(3)]",15022.891216666667
G3L1W2,2047,youth_quota,mean,0.3209574064956484,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3209574064956484
G3L1W2,2048,old_quota,mean,0.3814697996102438,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3814697996102438
G3L1W2,2048,share_20_66,mean,0.5800364991596921,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5800364991596921
G3L1W2,2048,share_over_67,mean,0.2212653311027023,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.2212653311027023
G3L1W2,2048,share_under_20,mean,0.1859950583876859,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.1859950583876859
G3L1W2,2048,total_20_66,mean,22432.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",46679.3096
G3L1W2,2048,total_over_67,mean,8556.666666666666,3,"[np.int64(1), np.int64(2), np.int64(3)]",17805.781583333333
G3L1W2,2048,total_pop,mean,38673.333333333336,3,"[np.int64(1), np.int64(2), np.int64(3)]",80476.30616666668
G3L1W2,2048,total_under_20,mean,7193.333333333333,3,"[np.int64(1), np.int64(2), np.int64(3)]",14968.787166666667
G3L1W2,2048,youth_quota,mean,0.320659971078294,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.320659971078294
G3L1W2,2049,old_quota,mean,0.38141510001889306,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.38141510001889306
G3L1W2,2049,share_20_66,mean,0.5803194479657274,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5803194479657274
G3L1W2,2049,share_over_67,mean,0.2213431995046707,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.2213431995046707
G3L1W2,2049,share_under_20,mean,0.18585969370693078,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18585969370693078
G3L1W2,2049,total_20_66,mean,22385.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",46581.506125
G3L1W2,2049,total_over_67,mean,8537.666666666666,3,"[np.int64(1), np.int64(2), np.int64(3)]",17766.244008333335
G3L1W2,2049,total_pop,mean,38573.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",80268.90730833334
G3L1W2,2049,total_under_20,mean,7169.666666666667,3,"[np.int64(1), np.int64(2), np.int64(3)]",14919.538608333334
G3L1W2,2049,youth_quota,mean,0.32028177755182813,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32028177755182813
G3L1W2,2050,old_quota,mean,0.3811905211111508,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3811905211111508
G3L1W2,2050,share_20_66,mean,0.5806561671670422,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5806561671670422
G3L1W2,2050,share_over_67,mean,0.2213409292649188,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.2213409292649188
G3L1W2,2050,share_under_20,mean,0.18550067350814628,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18550067350814628
G3L1W2,2050,total_20_66,mean,22326.333333333332,3,"[np.int64(1), np.int64(2), np.int64(3)]",46459.42519166667
G3L1W2,2050,total_over_67,mean,8510.333333333334,3,"[np.int64(1), np.int64(2), np.int64(3)]",17709.36539166667
G3L1W2,2050,total_pop,mean,38450.333333333336,3,"[np.int64(1), np.int64(2), np.int64(3)]",80012.25989166668
G3L1W2,2050,total_under_20,mean,7133.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",14843.238025
G3L1W2,2050,youth_quota,mean,0.3194821714231236,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3194821714231236
G3L1W2,2051,old_quota,mean,0.37975263026280004,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.37975263026280004
G3L1W2,2051,share_20_66,mean,0.5810780164891156,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5810780164891156
G3L1W2,2051,share_over_67,mean,0.22066659813135173,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22066659813135173
G3L1W2,2051,share_under_20,mean,0.1857648981603893,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.1857648981603893
G3L1W2,2051,total_20_66,mean,22266.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",46333.876050000006
G3L1W2,2051,total_over_67,mean,8455.333333333334,3,"[np.int64(1), np.int64(2), np.int64(3)]",17594.914516666668
G3L1W2,2051,total_pop,mean,38318.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",79738.27143333333
G3L1W2,2051,total_under_20,mean,7118.666666666667,3,"[np.int64(1), np.int64(2), np.int64(3)]",14813.411433333335
G3L1W2,2051,youth_quota,mean,0.31970800284934797,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.31970800284934797
G3L1W2,2052,old_quota,mean,0.378590425266176,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.378590425266176
G3L1W2,2052,share_20_66,mean,0.5805288122441812,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5805288122441812
G3L1W2,2052,share_over_67,mean,0.21977928871864041,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.21977928871864041
G3L1W2,2052,share_under_20,mean,0.18641544730345797,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18641544730345797
G3L1W2,2052,total_20_66,mean,22172.666666666668,3,"[np.int64(1), np.int64(2), np.int64(3)]",46139.65638333334
G3L1W2,2052,total_over_67,mean,8394.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",17467.284450000003
G3L1W2,2052,total_pop,mean,38194.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",79478.84945000001
G3L1W2,2052,total_under_20,mean,7120.333333333333,3,"[np.int64(1), np.int64(2), np.int64(3)]",14816.879641666666
G3L1W2,2052,youth_quota,mean,0.32113386711725966,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32113386711725966
G3L1W2,2053,old_quota,mean,0.3795193989148154,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3795193989148154
G3L1W2,2053,share_20_66,mean,0.5807666032658505,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5807666032658505
G3L1W2,2053,share_over_67,mean,0.220408828667328,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.220408828667328
G3L1W2,2053,share_under_20,mean,0.18574001878792545,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18574001878792545
G3L1W2,2053,total_20_66,mean,22104.666666666668,3,"[np.int64(1), np.int64(2), np.int64(3)]",45998.153483333335
G3L1W2,2053,total_over_67,mean,8388.666666666666,3,"[np.int64(1), np.int64(2), np.int64(3)]",17456.18618333333
G3L1W2,2053,total_pop,mean,38061.333333333336,3,"[np.int64(1), np.int64(2), np.int64(3)]",79202.78006666667
G3L1W2,2053,total_under_20,mean,7070.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",14712.13975
G3L1W2,2053,youth_quota,mean,0.31984545768711786,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.31984545768711786
G3L1W2,2054,old_quota,mean,0.3806273127124122,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3806273127124122
G3L1W2,2054,share_20_66,mean,0.5807846688134984,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5807846688134984
G3L1W2,2054,share_over_67,mean,0.2210628159893091,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.2210628159893091
G3L1W2,2054,share_under_20,mean,0.18538572659449434,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18538572659449434
G3L1W2,2054,total_20_66,mean,22046.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",45876.072550000004
G3L1W2,2054,total_over_67,mean,8391.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",17461.041675
G3L1W2,2054,total_pop,mean,37959.333333333336,3,"[np.int64(1), np.int64(2), np.int64(3)]",78990.52571666667
G3L1W2,2054,total_under_20,mean,7037.666666666667,3,"[np.int64(1), np.int64(2), np.int64(3)]",14644.856508333334
G3L1W2,2054,youth_quota,mean,0.31922951906513114,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.31922951906513114
G3L1W2,2055,old_quota,mean,0.38098964596791857,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.38098964596791857
G3L1W2,2055,share_20_66,mean,0.5802023672020344,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5802023672020344
G3L1W2,2055,share_over_67,mean,0.2210484705077613,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.2210484705077613
G3L1W2,2055,share_under_20,mean,0.18456350854876713,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18456350854876713
G3L1W2,2055,total_20_66,mean,21950.333333333332,3,"[np.int64(1), np.int64(2), np.int64(3)]",45676.997391666664
G3L1W2,2055,total_over_67,mean,8362.333333333334,3,"[np.int64(1), np.int64(2), np.int64(3)]",17401.38849166667
G3L1W2,2055,total_pop,mean,37832.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",78725.5546
G3L1W2,2055,total_under_20,mean,6982.666666666667,3,"[np.int64(1), np.int64(2), np.int64(3)]",14530.405633333336
G3L1W2,2055,youth_quota,mean,0.3181290392409986,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3181290392409986
G3L1W2,2056,old_quota,mean,0.38250158575918314,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.38250158575918314
G3L1W2,2056,share_20_66,mean,0.5802505808069073,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5802505808069073
G3L1W2,2056,share_over_67,mean,0.221946053154654,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.221946053154654
G3L1W2,2056,share_under_20,mean,0.183906456355186,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.183906456355186
G3L1W2,2056,total_20_66,mean,21874.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",45518.153450000005
G3L1W2,2056,total_over_67,mean,8366.333333333334,3,"[np.int64(1), np.int64(2), np.int64(3)]",17409.71219166667
G3L1W2,2056,total_pop,mean,37697.333333333336,3,"[np.int64(1), np.int64(2), np.int64(3)]",78445.32336666668
G3L1W2,2056,total_under_20,mean,6933.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",14427.053025000001
G3L1W2,2056,youth_quota,mean,0.3169459635015072,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3169459635015072
G3L1W2,2057,old_quota,mean,0.38556338030224285,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.38556338030224285
G3L1W2,2057,share_20_66,mean,0.5782870227995182,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5782870227995182
G3L1W2,2057,share_over_67,mean,0.2229674024305325,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.2229674024305325
G3L1W2,2057,share_under_20,mean,0.18461497661956147,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18461497661956147
G3L1W2,2057,total_20_66,mean,21732.666666666668,3,"[np.int64(1), np.int64(2), np.int64(3)]",45224.04938333334
G3L1W2,2057,total_over_67,mean,8379.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",17436.070575
G3L1W2,2057,total_pop,mean,37581.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",78203.242425
G3L1W2,2057,total_under_20,mean,6938.333333333333,3,"[np.int64(1), np.int64(2), np.int64(3)]",14438.151291666667
G3L1W2,2057,youth_quota,mean,0.31924930000634455,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.31924930000634455
G3L1W2,2058,old_quota,mean,0.38844832113569217,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.38844832113569217
G3L1W2,2058,share_20_66,mean,0.578215573222251,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.578215573222251
G3L1W2,2058,share_over_67,mean,0.22460842393604644,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22460842393604644
G3L1W2,2058,share_under_20,mean,0.18480705936336547,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18480705936336547
G3L1W2,2058,total_20_66,mean,21675.666666666668,3,"[np.int64(1), np.int64(2), np.int64(3)]",45105.43665833334
G3L1W2,2058,total_over_67,mean,8419.666666666666,3,"[np.int64(1), np.int64(2), np.int64(3)]",17520.694858333332
G3L1W2,2058,total_pop,mean,37487.333333333336,3,"[np.int64(1), np.int64(2), np.int64(3)]",78008.32911666667
G3L1W2,2058,total_under_20,mean,6928.333333333333,3,"[np.int64(1), np.int64(2), np.int64(3)]",14417.342041666667
G3L1W2,2058,youth_quota,mean,0.3196207102161232,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3196207102161232
G3L1W2,2059,old_quota,mean,0.38824045078124314,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.38824045078124314
G3L1W2,2059,share_20_66,mean,0.5773808037013337,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5773808037013337
G3L1W2,2059,share_over_67,mean,0.22416377164633738,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22416377164633738
G3L1W2,2059,share_under_20,mean,0.1853959287330934,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.1853959287330934
G3L1W2,2059,total_20_66,mean,21594.333333333332,3,"[np.int64(1), np.int64(2), np.int64(3)]",44936.18809166667
G3L1W2,2059,total_over_67,mean,8383.666666666666,3,"[np.int64(1), np.int64(2), np.int64(3)]",17445.781558333332
G3L1W2,2059,total_pop,mean,37401.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",77828.675925
G3L1W2,2059,total_under_20,mean,6934.333333333333,3,"[np.int64(1), np.int64(2), np.int64(3)]",14429.827591666666
G3L1W2,2059,youth_quota,mean,0.3211036196721364,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3211036196721364
G3L1W2,2060,old_quota,mean,0.38879256163401266,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.38879256163401266
G3L1W2,2060,share_20_66,mean,0.5772984142509162,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5772984142509162
G3L1W2,2060,share_over_67,mean,0.22445089915952712,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22445089915952712
G3L1W2,2060,share_under_20,mean,0.18555909668046755,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18555909668046755
G3L1W2,2060,total_20_66,mean,21536.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",44814.800800000005
G3L1W2,2060,total_over_67,mean,8373.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",17423.585025
G3L1W2,2060,total_pop,mean,37305.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",77628.907125
G3L1W2,2060,total_under_20,mean,6922.666666666667,3,"[np.int64(1), np.int64(2), np.int64(3)]",14405.550133333334
G3L1W2,2060,youth_quota,mean,0.32143269436789956,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32143269436789956
G3L1W2,2061,old_quota,mean,0.3884574467606244,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3884574467606244
G3L1W2,2061,share_20_66,mean,0.5774564239754653,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5774564239754653
G3L1W2,2061,share_over_67,mean,0.22431794567634364,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22431794567634364
G3L1W2,2061,share_under_20,mean,0.18556158783596963,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18556158783596963
G3L1W2,2061,total_20_66,mean,21495.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",44729.482875
G3L1W2,2061,total_over_67,mean,8349.666666666666,3,"[np.int64(1), np.int64(2), np.int64(3)]",17375.030108333332
G3L1W2,2061,total_pop,mean,37223.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",77459.65855833334
G3L1W2,2061,total_under_20,mean,6907.666666666667,3,"[np.int64(1), np.int64(2), np.int64(3)]",14374.336258333335
G3L1W2,2061,youth_quota,mean,0.32134568143016906,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32134568143016906
G3L1W2,2062,old_quota,mean,0.38798388917981,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.38798388917981
G3L1W2,2062,share_20_66,mean,0.5770415644871781,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5770415644871781
G3L1W2,2062,share_over_67,mean,0.22388082708072707,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22388082708072707
G3L1W2,2062,share_under_20,mean,0.18648520977076166,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18648520977076166
G3L1W2,2062,total_20_66,mean,21433.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",44600.465525
G3L1W2,2062,total_over_67,mean,8315.333333333334,3,"[np.int64(1), np.int64(2), np.int64(3)]",17303.585016666668
G3L1W2,2062,total_pop,mean,37143.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",77291.797275
G3L1W2,2062,total_under_20,mean,6927.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",14414.567475000002
G3L1W2,2062,youth_quota,mean,0.32317753841878694,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32317753841878694
G3L1W2,2063,old_quota,mean,0.38743981981272513,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.38743981981272513
G3L1W2,2063,share_20_66,mean,0.5772345049268929,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5772345049268929
G3L1W2,2063,share_over_67,mean,0.22364330697690984,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22364330697690984
G3L1W2,2063,share_under_20,mean,0.18600346892210293,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18600346892210293
G3L1W2,2063,total_20_66,mean,21385.666666666668,3,"[np.int64(1), np.int64(2), np.int64(3)]",44501.96840833334
G3L1W2,2063,total_over_67,mean,8285.333333333334,3,"[np.int64(1), np.int64(2), np.int64(3)]",17241.15726666667
G3L1W2,2063,total_pop,mean,37048.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",77095.49668333333
G3L1W2,2063,total_under_20,mean,6891.666666666667,3,"[np.int64(1), np.int64(2), np.int64(3)]",14341.041458333335
G3L1W2,2063,youth_quota,mean,0.3222364543336808,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3222364543336808
G3L1W2,2064,old_quota,mean,0.38941264711574647,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.38941264711574647
G3L1W2,2064,share_20_66,mean,0.5757402979923699,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5757402979923699
G3L1W2,2064,share_over_67,mean,0.22420181885836607,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22420181885836607
G3L1W2,2064,share_under_20,mean,0.18649530194827416,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18649530194827416
G3L1W2,2064,total_20_66,mean,21288.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",44298.731400000004
G3L1W2,2064,total_over_67,mean,8289.666666666666,3,"[np.int64(1), np.int64(2), np.int64(3)]",17250.174608333335
G3L1W2,2064,total_pop,mean,36975.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",76943.58915833333
G3L1W2,2064,total_under_20,mean,6896.333333333333,3,"[np.int64(1), np.int64(2), np.int64(3)]",14350.752441666667
G3L1W2,2064,youth_quota,mean,0.3239374788305558,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3239374788305558
G3L1W2,2065,old_quota,mean,0.39269901527397727,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.39269901527397727
G3L1W2,2065,share_20_66,mean,0.5744020437056209,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5744020437056209
G3L1W2,2065,share_over_67,mean,0.22556579517604536,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22556579517604536
G3L1W2,2065,share_under_20,mean,0.18721995888821039,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18721995888821039
G3L1W2,2065,total_20_66,mean,21206.666666666668,3,"[np.int64(1), np.int64(2), np.int64(3)]",44129.482833333335
G3L1W2,2065,total_over_67,mean,8327.666666666666,3,"[np.int64(1), np.int64(2), np.int64(3)]",17329.24975833333
G3L1W2,2065,total_pop,mean,36919.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",76827.05735833333
G3L1W2,2065,total_under_20,mean,6912.333333333333,3,"[np.int64(1), np.int64(2), np.int64(3)]",14384.047241666667
G3L1W2,2065,youth_quota,mean,0.32595056763496943,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32595056763496943
G3L1W2,2066,old_quota,mean,0.39288481611093545,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.39288481611093545
G3L1W2,2066,share_20_66,mean,0.5739595129744649,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5739595129744649
G3L1W2,2066,share_over_67,mean,0.22549865073553058,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22549865073553058
G3L1W2,2066,share_under_20,mean,0.1875788756681714,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.1875788756681714
G3L1W2,2066,total_20_66,mean,21157.666666666668,3,"[np.int64(1), np.int64(2), np.int64(3)]",44027.51750833334
G3L1W2,2066,total_over_67,mean,8312.333333333334,3,"[np.int64(1), np.int64(2), np.int64(3)]",17297.34224166667
G3L1W2,2066,total_pop,mean,36863.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",76709.138275
G3L1W2,2066,total_under_20,mean,6915.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",14389.596375000001
G3L1W2,2066,youth_quota,mean,0.3268315470942933,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3268315470942933
G3L1W2,2067,old_quota,mean,0.3936206764822559,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3936206764822559
G3L1W2,2067,share_20_66,mean,0.5738868563756611,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5738868563756611
G3L1W2,2067,share_over_67,mean,0.22589279479359534,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22589279479359534
G3L1W2,2067,share_under_20,mean,0.18772860980284387,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18772860980284387
G3L1W2,2067,total_20_66,mean,21110.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",43928.32675
G3L1W2,2067,total_over_67,mean,8309.333333333334,3,"[np.int64(1), np.int64(2), np.int64(3)]",17291.09946666667
G3L1W2,2067,total_pop,mean,36784.333333333336,3,"[np.int64(1), np.int64(2), np.int64(3)]",76545.43884166668
G3L1W2,2067,total_under_20,mean,6905.666666666667,3,"[np.int64(1), np.int64(2), np.int64(3)]",14370.174408333334
G3L1W2,2067,youth_quota,mean,0.32713476294530075,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32713476294530075
G3L1W2,2068,old_quota,mean,0.39311172204588574,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.39311172204588574
G3L1W2,2068,share_20_66,mean,0.5744808595915672,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5744808595915672
G3L1W2,2068,share_over_67,mean,0.22582854357122426,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22582854357122426
G3L1W2,2068,share_under_20,mean,0.18801759129048964,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18801759129048964
G3L1W2,2068,total_20_66,mean,21111.333333333332,3,"[np.int64(1), np.int64(2), np.int64(3)]",43931.10131666667
G3L1W2,2068,total_over_67,mean,8299.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",17269.596575
G3L1W2,2068,total_pop,mean,36749.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",76471.912825
G3L1W2,2068,total_under_20,mean,6909.666666666667,3,"[np.int64(1), np.int64(2), np.int64(3)]",14378.498108333335
G3L1W2,2068,youth_quota,mean,0.32731569896248575,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32731569896248575
G3L1W2,2069,old_quota,mean,0.3924526421441927,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3924526421441927
G3L1W2,2069,share_20_66,mean,0.5741355118406238,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5741355118406238
G3L1W2,2069,share_over_67,mean,0.22530862502709872,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22530862502709872
G3L1W2,2069,share_under_20,mean,0.18846796792635745,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18846796792635745
G3L1W2,2069,total_20_66,mean,21085.666666666668,3,"[np.int64(1), np.int64(2), np.int64(3)]",43877.69090833334
G3L1W2,2069,total_over_67,mean,8275.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",17219.654375000002
G3L1W2,2069,total_pop,mean,36726.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",76425.43883333333
G3L1W2,2069,total_under_20,mean,6922.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",14404.16285
G3L1W2,2069,youth_quota,mean,0.32832430012200986,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.32832430012200986
G3L1W2,2070,old_quota,mean,0.3913773177251514,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3913773177251514
G3L1W2,2070,share_20_66,mean,0.5742450914482694,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.5742450914482694
G3L1W2,2070,share_over_67,mean,0.22473013781197004,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.22473013781197004
G3L1W2,2070,share_under_20,mean,0.1889576655806887,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.1889576655806887
G3L1W2,2070,total_20_66,mean,21044.333333333332,3,"[np.int64(1), np.int64(2), np.int64(3)]",43791.67934166667
G3L1W2,2070,total_over_67,mean,8236.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",17138.498300000003
G3L1W2,2070,total_pop,mean,36647.666666666664,3,"[np.int64(1), np.int64(2), np.int64(3)]",76261.04575833333
G3L1W2,2070,total_under_20,mean,6925.0,3,"[np.int64(1), np.int64(2), np.int64(3)]",14410.405625000001
G3L1W2,2070,youth_quota,mean,0.3291301864017184,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.3291301864017184
G3L1W3,2022,old_quota,mean,0.30241127266178297,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.30241127266178297
G3L1W3,2022,share_20_66,mean,0.6162244751452027,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.6162244751452027
G3L1W3,2022,share_over_67,mean,0.18633006496922364,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18633006496922364
G3L1W3,2022,share_under_20,mean,0.18522926539120488,3,"[np.int64(1), np.int64(2), np.int64(3)]",0.18522926539120488
